Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
MED,MEDIFAST INC,41.38,$490.29M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,7.58,$412.91M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,25.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,24.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25.34,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/mcx
MDLX,Medley LLC,24.12,n/a,2016,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,10,$291.43M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",70.69,$6.62B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md
MDT,Medtronic plc,75.09,$103.1B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt
MRK,"Merck & Company, Inc.",62.34,$171.88B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,59.83,$3.31B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,58.4,$2.6B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,35.35,$1.41B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",13.66,$1.2B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor
MER^K,"Merrill Lynch & Co., Inc.",25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k
MER^P,"Merrill Lynch & Co., Inc.",25.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p
PIY,"Merrill Lynch Depositor, Inc.",26.05,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,10.25,$19.1M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,12.35,$162.03M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb
MPG,Metaldyne Performance Group Inc.,23.35,$1.56B,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg
MEI,"Methode Electronics, Inc.",41.2,$1.51B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",54.31,$59.69B,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met
MET^A,"MetLife, Inc.",24.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a
MTD,"Mettler-Toledo International, Inc.",424.45,$11.14B,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",8.97,$66.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",13.92,$209.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",7.83,$2.91B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa
MFA^B,"MFA Financial, Inc.",24.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b
MFO,"MFA Financial, Inc.",25.32,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo
MFCB,MFC Bancorp Ltd.,2.18,$137.65M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mfcb
MCR,MFS Charter Income Trust,8.62,$448.33M,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,5.05,$164.64M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,4.39,$516.85M,1988,n/a,n/a,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,6.05,$453.19M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,6.88,$283.37M,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,5.64,$39.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,10.1,$3.44B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg
MGP,MGM Growth Properties LLC,25.07,$1.44B,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mgp
MGM,MGM Resorts International,28.62,$16.41B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm
KORS,Michael Kors Holdings Limited,42.39,$6.96B,2011,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors
MAA,"Mid-America Apartment Communities, Inc.",95.12,$10.8B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa
MAA^I,"Mid-America Apartment Communities, Inc.",65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/maa^i
MEP,"Midcoast Energy Partners, L.P.",7.65,$345.93M,2013,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep
MSL,MidSouth Bancorp,14.05,$159.65M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl
MCRN,Milacron Holdings Corp.,19.1,$1.3B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mcrn
MLR,"Miller Industries, Inc.",25.95,$294.42M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr
HIE,Miller/Howard High Income Equity Fund,12.91,$173.23M,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie
MTX,Minerals Technologies Inc.,79,$2.76B,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx
MP^D,Mississippi Power Company,25.3158,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d
MG,Mistras Group Inc,23.64,$689.93M,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/mg
MTU,Mitsubishi UFJ Financial Group Inc,6.34,$89.83B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu
MIXT,MiX Telematics Limited,7.13,$160.36M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt
MFG,"Mizuho Financial Group, Inc.",3.71,$47.05B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfg
MBT,Mobile TeleSystems OJSC,10.13,$10.47B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mbt
MBLY,Mobileye N.V.,42.18,$9.23B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mbly
MODN,"Model N, Inc.",9.05,$254.36M,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/modn
MOD,Modine Manufacturing Company,13.65,$652.17M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mod
MC,Moelis & Company,34.3,$705.84M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mc
MHK,"Mohawk Industries, Inc.",202.41,$15.01B,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/mhk
MOH,Molina Healthcare Inc,58.47,$3.32B,2003,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/moh
TAP,Molson Coors Brewing  Company,97.62,$15.89B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/tap
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap.a
MNR,Monmouth Real Estate Investment Corporation,14.82,$1.04B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mnr
MNR^B,Monmouth Real Estate Investment Corporation,26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b
MNR^C,Monmouth Real Estate Investment Corporation,24.7646,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^c
MORE          ,"Monogram Residential Trust, Inc.",10.43,$1.74B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/more
MON,Monsanto Company,107.62,$47.2B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon
MCO,Moody&#39;s Corporation,96.96,$18.54B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,43.81,$82.05B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms
MS^A,Morgan Stanley,23.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,28.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,27.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^f
MS^G,Morgan Stanley,26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^g
MS^I,Morgan Stanley,26.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^i
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",14.07,$194.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apf
CAF,Morgan Stanley China A Share Fund Inc.,17.36,$379.86M,2006,n/a,n/a,http://www.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",9.36,$199.68M,1993,n/a,n/a,http://www.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",7.43,$498.74M,2007,n/a,n/a,http://www.nasdaq.com/symbol/edd
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",13.81,$200M,1991,n/a,n/a,http://www.nasdaq.com/symbol/msf
IIF,"Morgan Stanley India Investment Fund, Inc.",26.68,$393.22M,1994,n/a,n/a,http://www.nasdaq.com/symbol/iif
MOS,Mosaic Company (The),31.25,$10.94B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mos
MSI,"Motorola Solutions, Inc.",82.27,$13.65B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,26.55,$608.87M,n/a,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/mov
MPLX,MPLX LP,35.74,$12.82B,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,20.61,$1.96B,2012,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mrc
ICB,"MS Income Securities, Inc.",17.8,$159.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icb
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,17.4,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hjv
MSA,MSA Safety Incorporporated,69.51,$2.61B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/msa
MSM,"MSC Industrial Direct Company, Inc.",98.83,$5.6B,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/msm
MSCI,MSCI Inc,82.4,$7.76B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/msci
MSG,MSG Networks Inc.,173.32,$4.15B,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/msg
MSGN,MSG Networks Inc.,22.2,$1.67B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msgn
MLI,"Mueller Industries, Inc.",39.5,$2.27B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mli
MWA,MUELLER WATER PRODUCTS,12.89,$2.09B,2006,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mwa
MPSX,Multi Packaging Solutions International Limited,14.41,$1.12B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/mpsx
MUR,Murphy Oil Corporation,31.13,$5.36B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,61.18,$2.36B,2013,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/musa
MVO,MV Oil Trust,7.0863,$81.49M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mvo
MVC,"MVC Capital, Inc.",8.56,$194.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvc
MVCB,"MVC Capital, Inc.",25.264,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvcb
MYE,"Myers Industries, Inc.",14,$418.91M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,11.89,$716.36M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,17.29,$4.9B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbr
NC,"NACCO Industries, Inc.",83.4,$565.16M,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,7.2,$264.24M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/ntp
NTEST,NASDAQ TEST STOCK,25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.c
NBHC,National Bank Holdings Corporation,31.13,$808.24M,2012,Finance,Major Banks,http://www.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,57.74,$4.92B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nfg
NGG,"National Grid Transco, PLC",58.59,$45.98B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",73.55,$2.93B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",37.4,$14.13B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",107.15,$744.55M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,45.09,$6.63B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn
NNN^D,National Retail Properties,25.2354,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d
NNN^E,National Retail Properties,24.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e
NNN^F,National Retail Properties,22.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^f
SID,National Steel Company,3.76,$5.1B,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,21.81,$925.2M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa
NSM,Nationstar Mortgage Holdings Inc.,17.76,$1.73B,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm
NW^C,Natl Westminster Pfd,25.89,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c
NGS,"Natural Gas Services Group, Inc.",31.1,$400.22M,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",13.01,$292.12M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,35.05,$428.73M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",2.1,$115.19M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",16.25,$505.85M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",25.09,$1.18B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,11.05,$612.59M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,2.08,$313.21M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.71,$200.29M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,10.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,9.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h
NAP,Navios Maritime Midstream Partners LP,11.49,$236.18M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,1.6,$132.93M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,29.75,$2.43B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,11,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d
NCS,"NCI Building Systems, Inc.",16.2,$1.15B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,42.44,$5.27B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,"Neenah Paper, Inc.",82.7,$1.39B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,14.05,$466.58M,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff
NNI,"Nelnet, Inc.",51.15,$2.16B,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,10.97,$464.29M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
NSR,"Neustar, Inc.",33.1,$1.81B,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,87.97,$2.53B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",9.32,$217.8M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",13.47,$215.22M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),11.58,$239.84M,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",12.48,$66.61M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,16.01,$856.48M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,14.55,$1.01B,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
EDU,"New Oriental Education & Technology Group, Inc.",48.74,$7.67B,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",31.93,$1.66B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,16.03,$4.02B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,10.36,$850.84M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr
NWY,"New York & Company, Inc.",2.21,$142.43M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,"New York Community Bancorp, Inc.",15.73,$7.66B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYCB^U,"New York Community Bancorp, Inc.",50.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u
NYRT,"New York REIT, Inc.",9.87,$1.64B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),13.6,$2.19B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NWL,Newell Brands Inc.,47,$22.67B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,41.9,$8.33B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,35.95,$3.1B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,428.29,$5.07B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,34.53,$18.33B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",7.9,$668.76M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NXRT,"NexPoint Residential Trust, Inc.",22.88,$481.86M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt
NEP,"NextEra Energy Partners, LP",27.28,$1.48B,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",119.05,$55.63B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NEE^C,"NextEra Energy, Inc.",25.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c
NEE^G,"NextEra Energy, Inc.",25.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g
NEE^H,"NextEra Energy, Inc.",25.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h
NEE^I,"NextEra Energy, Inc.",23.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",22.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j
NEE^K,"NextEra Energy, Inc.",23.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^k
NEE^Q,"NextEra Energy, Inc.",57.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^q
NEE^R,"NextEra Energy, Inc.",49.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^r
NGL,NGL ENERGY PARTNERS LP,22.7,$2.44B,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NMK^B,"Niagara Mohawk Holdings, Inc.",95.05,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",99.57,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c
NLSN,Nielsen N.V.,42.36,$15.14B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",52.92,$87.55B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,"Nimble Storage, Inc.",8.43,$737.63M,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,43.9,$89.43B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NI,"NiSource, Inc",21.96,$7.09B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,"NL Industries, Inc.",8.3,$404.26M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,23.45,$1.32B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,7.28,$1.77B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,37.39,$16.07B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NBLX,Noble Midstream Partners LP,38.07,$1.21B,2016,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nblx
NOK,Nokia Corporation,4.75,$27.72B,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,10.26,$1.87B,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,6.09,$21.65B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,26.22,$2.25B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/osb
NORD,"Nord Anglia Education, Inc.",23.3,$2.43B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,2.85,$58.96M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,8.73,$890.2M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",44.2,$7.66B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,111.59,$32.58B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,25.3453,$3.45B,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,"North American Energy Partners, Inc.",4.1,$128.39M,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,3.25,$78.37M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,7.18,$65.99M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NOC,Northrop Grumman Corporation,230.17,$40.57B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NRE,NorthStar Realty Europe Corp.,12.34,$691.43M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre
NWN,Northwest Natural Gas Company,58.85,$1.68B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,57.16,$2.76B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,72.4,$171.99B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,35.73,$92.9B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,20.99,$2.26B,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,3.3,$303.16M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
